"STATION,""DATE"",""LATITUDE"",""LONGITUDE"",""ELEVATION"",""NAME"",""TEMP"",""TEMP_ATTRIBUTES"",""DEWP"",""DEWP_ATTRIBUTES"",""SLP"",""SLP_ATTRIBUTES"",""STP"",""STP_ATTRIBUTES"",""VISIB"",""VISIB_ATTRIBUTES"",""WDSP"",""WDSP_ATTRIBUTES"",""MXSPD"",""GUST"",""MAX"",""MAX_ATTRIBUTES"",""MIN"",""MIN_ATTRIBUTES"",""PRCP"",""PRCP_ATTRIBUTES"",""SNDP"",""FRSHTT"""
"72259003927,""2020-01-05"",""32.8978"",""-97.0189"",""170.7"",""DAL FTW WSCMO AIRPORT, TX US"",""  51.3"",""24"",""  31.2"",""24"",""1023.4"",""24"",""001.6"",""24"","" 10.0"",""24"",""  6.9"",""24"","" 13.0"","" 20.0"",""  69.1"","" "",""  36.0"","" "","" 0.00"",""G"",""999.9"",""000000"""
"72259003927,""2020-01-06"",""32.8978"",""-97.0189"",""170.7"",""DAL FTW WSCMO AIRPORT, TX US"",""  50.4"",""24"",""  33.6"",""24"",""1020.3"",""24"",""998.8"",""24"","" 10.0"",""24"",""  6.1"",""24"",""  9.9"",""999.9"",""  69.1"","" "",""  37.9"","" "","" 0.00"",""G"",""999.9"",""000000"""
"72259003927,""2020-01-07"",""32.8978"",""-97.0189"",""170.7"",""DAL FTW WSCMO AIRPORT, TX US"",""  49.9"",""24"",""  25.0"",""24"",""1026.5"",""24"",""004.8"",""24"","" 10.0"",""24"",""  6.3"",""24"","" 13.0"","" 20.0"",""  64.9"","" "",""  34.0"","" "","" 0.00"",""G"",""999.9"",""000000"""
"72259003927,""2020-01-08"",""32.8978"",""-97.0189"",""170.7"",""DAL FTW WSCMO AIRPORT, TX US"",""  49.7"",""24"",""  24.1"",""24"",""1024.4"",""24"",""002.4"",""24"","" 10.0"",""24"",""  9.9"",""24"","" 19.0"","" 25.1"",""  64.0"","" "",""  36.0"","" "","" 0.00"",""G"",""999.9"",""000000"""
"72259003927,""2020-01-09"",""32.8978"",""-97.0189"",""170.7"",""DAL FTW WSCMO AIRPORT, TX US"",""  61.1"",""24"",""  52.4"",""24"",""1014.7"",""22"",""993.3"",""24"","" 10.0"",""24"","" 14.0"",""24"","" 22.9"","" 28.9"",""  70.0"",""*"",""  57.0"",""*"","" 0.00"",""G"",""999.9"",""000000"""
"72259003927,""2020-01-10"",""32.8978"",""-97.0189"",""170.7"",""DAL FTW WSCMO AIRPORT, TX US"",""  67.4"",""24"",""  63.5"",""24"",""1008.8"",""24"",""987.5"",""24"",""  9.1"",""24"","" 12.8"",""24"","" 22.0"","" 31.1"",""  70.0"","" "",""  57.9"","" "","" 0.00"",""G"",""999.9"",""010000"""
"72259003927,""2020-01-11"",""32.8978"",""-97.0189"",""170.7"",""DAL FTW WSCMO AIRPORT, TX US"",""  42.7"",""24"",""  38.3"",""24"",""1017.0"",""16"",""992.3"",""24"",""  7.5"",""24"","" 15.6"",""24"","" 31.1"","" 33.0"",""  70.0"","" "",""  30.0"","" "","" 1.52"",""G"",""999.9"",""011010"""
"72259003927,""2020-01-12"",""32.8978"",""-97.0189"",""170.7"",""DAL FTW WSCMO AIRPORT, TX US"",""  38.3"",""24"",""  32.1"",""24"",""1020.9"",""24"",""998.9"",""24"",""  9.4"",""24"",""  7.1"",""24"","" 13.0"","" 17.1"",""  57.0"","" "",""  30.0"","" "","" 0.02"",""G"",""999.9"",""000000"""
"72259003927,""2020-01-13"",""32.8978"",""-97.0189"",""170.7"",""DAL FTW WSCMO AIRPORT, TX US"",""  47.5"",""24"",""  43.8"",""24"",""1020.2"",""22"",""998.6"",""24"",""  7.1"",""24"",""  7.0"",""24"","" 12.0"",""999.9"",""  61.0"","" "",""  30.2"","" "","" 0.00"",""G"",""999.9"",""110000"""
"72259003927,""2020-01-14"",""32.8978"",""-97.0189"",""170.7"",""DAL FTW WSCMO AIRPORT, TX US"",""  61.6"",""24"",""  56.2"",""24"",""1017.5"",""18"",""996.3"",""24"",""  7.0"",""24"",""  6.3"",""24"","" 11.1"",""999.9"",""  73.0"",""*"",""  57.0"",""*"","" 0.00"",""G"",""999.9"",""110000"""
"72259003927,""2020-01-15"",""32.8978"",""-97.0189"",""170.7"",""DAL FTW WSCMO AIRPORT, TX US"",""  67.6"",""24"",""  63.3"",""24"",""1015.5"",""16"",""994.4"",""24"",""  4.9"",""24"",""  8.2"",""24"","" 13.0"","" 19.0"",""  81.0"","" "",""  57.0"","" "","" 0.00"",""G"",""999.9"",""110000"""
"72259003927,""2020-01-16"",""32.8978"",""-97.0189"",""170.7"",""DAL FTW WSCMO AIRPORT, TX US"",""  54.9"",""24"",""  49.5"",""24"",""1023.6"",""19"",""003.1"",""24"",""  6.0"",""24"","" 12.6"",""24"","" 19.0"","" 27.0"",""  81.0"","" "",""  45.0"","" "","" 0.16"",""G"",""999.9"",""010010"""
"72259003927,""2020-01-17"",""32.8978"",""-97.0189"",""170.7"",""DAL FTW WSCMO AIRPORT, TX US"",""  49.7"",""24"",""  49.1"",""24"",""1023.2"",""17"",""001.9"",""24"",""  3.4"",""24"",""  7.7"",""24"","" 15.0"","" 22.9"",""  59.0"","" "",""  46.0"","" "","" 2.05"",""G"",""999.9"",""010000"""
"72259003927,""2020-01-18"",""32.8978"",""-97.0189"",""170.7"",""DAL FTW WSCMO AIRPORT, TX US"",""  55.8"",""24"",""  48.9"",""24"",""1021.5"",""21"",""999.5"",""24"",""  8.3"",""24"","" 12.6"",""24"","" 21.0"","" 28.0"",""  62.1"","" "",""  48.0"","" "","" 0.18"",""G"",""999.9"",""010000"""
"72259003927,""2020-01-19"",""32.8978"",""-97.0189"",""170.7"",""DAL FTW WSCMO AIRPORT, TX US"",""  42.8"",""24"",""  23.4"",""24"",""1032.2"",""24"",""010.3"",""24"","" 10.0"",""24"",""  7.6"",""24"","" 17.1"",""999.9"",""  61.0"","" "",""  32.0"","" "","" 0.01"",""G"",""999.9"",""000000"""
"72259003927,""2020-01-20"",""32.8978"",""-97.0189"",""170.7"",""DAL FTW WSCMO AIRPORT, TX US"",""  45.3"",""24"",""  25.7"",""24"",""1033.9"",""24"",""011.8"",""24"","" 10.0"",""24"",""  3.8"",""24"",""  7.0"",""999.9"",""  57.0"","" "",""  32.0"","" "","" 0.00"",""G"",""999.9"",""000000"""
"72259003927,""2020-01-21"",""32.8978"",""-97.0189"",""170.7"",""DAL FTW WSCMO AIRPORT, TX US"",""  43.8"",""24"",""  30.2"",""24"",""1030.6"",""24"",""008.5"",""24"","" 10.0"",""24"",""  5.0"",""24"","" 13.0"",""999.9"",""  57.0"","" "",""  32.0"","" "","" 0.00"",""G"",""999.9"",""000000"""
"72259003927,""2020-01-22"",""32.8978"",""-97.0189"",""170.7"",""DAL FTW WSCMO AIRPORT, TX US"",""  41.8"",""24"",""  37.8"",""24"",""1020.1"",""22"",""997.9"",""24"",""  5.9"",""24"","" 11.8"",""24"","" 15.9"","" 22.9"",""  53.1"","" "",""  32.0"","" "","" 0.23"",""G"",""999.9"",""010000"""
"72259003927,""2020-01-23"",""32.8978"",""-97.0189"",""170.7"",""DAL FTW WSCMO AIRPORT, TX US"",""  47.2"",""24"",""  43.8"",""24"",""1014.3"",""17"",""992.4"",""24"",""  5.4"",""24"",""  8.6"",""24"","" 15.0"",""999.9"",""  57.9"","" "",""  39.0"","" "","" 0.29"",""G"",""999.9"",""010000"""
"72259003927,""2020-01-24"",""32.8978"",""-97.0189"",""170.7"",""DAL FTW WSCMO AIRPORT, TX US"",""  48.2"",""24"",""  33.8"",""24"",""1018.8"",""24"",""997.2"",""24"","" 10.0"",""24"",""  9.6"",""24"","" 18.1"","" 19.0"",""  59.0"","" "",""  37.9"","" "","" 0.04"",""G"",""999.9"",""000000"""
"72259003927,""2020-01-25"",""32.8978"",""-97.0189"",""170.7"",""DAL FTW WSCMO AIRPORT, TX US"",""  49.6"",""24"",""  35.3"",""24"",""1018.0"",""24"",""996.2"",""24"","" 10.0"",""24"",""  7.5"",""24"","" 22.9"","" 27.0"",""  64.9"","" "",""  37.9"","" "","" 0.00"",""G"",""999.9"",""000000"""
"72259003927,""2020-01-26"",""32.8978"",""-97.0189"",""170.7"",""DAL FTW WSCMO AIRPORT, TX US"",""  57.0"",""24"",""  50.7"",""24"",""1014.4"",""21"",""993.0"",""24"",""  9.6"",""24"",""  9.8"",""24"","" 13.0"",""999.9"",""  64.9"","" "",""  39.0"","" "","" 0.00"",""G"",""999.9"",""000000"""
"72259003927,""2020-01-27"",""32.8978"",""-97.0189"",""170.7"",""DAL FTW WSCMO AIRPORT, TX US"",""  50.9"",""24"",""  47.2"",""24"",""1014.9"",""21"",""993.6"",""24"",""  5.2"",""24"",""  3.7"",""24"","" 14.0"",""999.9"",""  64.9"","" "",""  39.0"","" "","" 0.00"",""G"",""999.9"",""100000"""
"72259003927,""2020-01-28"",""32.8978"",""-97.0189"",""170.7"",""DAL FTW WSCMO AIRPORT, TX US"",""  53.5"",""24"",""  50.6"",""24"",""1010.5"",""18"",""988.8"",""24"",""  7.1"",""24"","" 10.4"",""24"","" 20.0"","" 25.1"",""  64.9"","" "",""  39.9"","" "","" 0.20"",""G"",""999.9"",""010010"""
"72259003927,""2020-01-29"",""32.8978"",""-97.0189"",""170.7"",""DAL FTW WSCMO AIRPORT, TX US"",""  41.5"",""24"",""  37.3"",""24"",""1015.6"",""23"",""994.2"",""24"",""  8.7"",""24"","" 16.2"",""24"","" 21.0"","" 29.9"",""  46.9"",""*"",""  37.9"",""*"","" 0.35"",""G"",""999.9"",""010000"""
"72259003927,""2020-01-30"",""32.8978"",""-97.0189"",""170.7"",""DAL FTW WSCMO AIRPORT, TX US"",""  41.7"",""24"",""  36.2"",""24"",""1019.7"",""21"",""997.9"",""24"",""  9.8"",""24"",""  6.6"",""24"","" 11.1"",""999.9"",""  45.0"","" "",""  37.9"","" "","" 0.04"",""G"",""999.9"",""000000"""
"72259003927,""2020-01-31"",""32.8978"",""-97.0189"",""170.7"",""DAL FTW WSCMO AIRPORT, TX US"",""  45.5"",""24"",""  36.7"",""24"",""1020.2"",""24"",""998.5"",""24"","" 10.0"",""24"",""  5.7"",""24"",""  8.9"",""999.9"",""  55.9"","" "",""  39.0"","" "","" 0.00"",""G"",""999.9"",""000000"""
"72259003927,""2020-02-01"",""32.8978"",""-97.0189"",""170.7"",""DAL FTW WSCMO AIRPORT, TX US"",""  48.5"",""24"",""  31.2"",""24"",""1021.5"",""24"",""999.8"",""24"","" 10.0"",""24"",""  6.1"",""24"",""  9.9"",""999.9"",""  66.0"","" "",""  33.1"","" "","" 0.00"",""G"",""999.9"",""000000"""
"72259003927,""2020-02-02"",""32.8978"",""-97.0189"",""170.7"",""DAL FTW WSCMO AIRPORT, TX US"",""  57.6"",""24"",""  30.8"",""24"",""1017.2"",""24"",""995.5"",""24"","" 10.0"",""24"",""  9.3"",""24"","" 17.1"",""999.9"",""  81.0"","" "",""  33.1"","" "","" 0.00"",""G"",""999.9"",""000000"""
"72259003927,""2020-02-03"",""32.8978"",""-97.0189"",""170.7"",""DAL FTW WSCMO AIRPORT, TX US"",""  62.7"",""24"",""  44.5"",""24"",""1008.2"",""24"",""987.1"",""24"",""  9.9"",""24"","" 14.9"",""24"","" 19.0"","" 22.9"",""  81.0"","" "",""  42.1"","" "","" 0.00"",""G"",""999.9"",""010000"""
"72259003927,""2020-02-04"",""32.8978"",""-97.0189"",""170.7"",""DAL FTW WSCMO AIRPORT, TX US"",""  56.7"",""24"",""  54.4"",""24"",""1007.8"",""20"",""986.7"",""24"",""  8.0"",""24"","" 11.8"",""24"","" 21.0"","" 28.0"",""  73.0"","" "",""  43.0"","" "","" 0.22"",""G"",""999.9"",""010000"""
"72259003927,""2020-02-05"",""32.8978"",""-97.0189"",""170.7"",""DAL FTW WSCMO AIRPORT, TX US"",""  37.4"",""24"",""  33.3"",""24"",""1012.1"",""20"",""990.5"",""24"",""  9.5"",""24"","" 14.9"",""24"","" 18.1"","" 26.0"",""  44.1"",""*"",""  34.0"",""*"","" 0.07"",""G"",""999.9"",""010000"""
"72259003927,""2020-02-06"",""32.8978"",""-97.0189"",""170.7"",""DAL FTW WSCMO AIRPORT, TX US"",""  34.7"",""24"",""  24.7"",""24"",""1009.3"",""22"",""987.6"",""24"","" 10.0"",""24"","" 13.5"",""24"","" 22.0"","" 24.1"",""  46.0"","" "",""  28.0"","" "","" 0.09"",""G"",""999.9"",""011000"""
"72259003927,""2020-02-07"",""32.8978"",""-97.0189"",""170.7"",""DAL FTW WSCMO AIRPORT, TX US"",""  43.1"",""24"",""  26.4"",""24"",""1009.4"",""24"",""988.1"",""24"","" 10.0"",""24"",""  6.9"",""24"","" 12.0"","" 20.0"",""  60.1"","" "",""  29.1"","" "","" 0.00"",""G"",""999.9"",""000000"""
"72259003927,""2020-02-08"",""32.8978"",""-97.0189"",""170.7"",""DAL FTW WSCMO AIRPORT, TX US"",""  49.6"",""24"",""  32.8"",""24"",""1019.6"",""24"",""997.9"",""24"","" 10.0"",""24"",""  6.3"",""24"","" 14.0"",""999.9"",""  64.9"","" "",""  30.2"","" "","" 0.00"",""G"",""999.9"",""000000"""
"72259003927,""2020-02-09"",""32.8978"",""-97.0189"",""170.7"",""DAL FTW WSCMO AIRPORT, TX US"",""  61.0"",""24"",""  53.2"",""24"",""1014.5"",""18"",""993.3"",""24"",""  7.6"",""24"","" 12.5"",""24"","" 19.0"","" 25.1"",""  66.9"",""*"",""  57.9"",""*"","" 0.00"",""G"",""999.9"",""010000"""
"72259003927,""2020-02-10"",""32.8978"",""-97.0189"",""170.7"",""DAL FTW WSCMO AIRPORT, TX US"",""  51.7"",""24"",""  46.5"",""24"",""1015.3"",""18"",""993.8"",""24"",""  9.5"",""24"","" 11.5"",""24"","" 18.1"","" 20.0"",""  66.9"","" "",""  39.0"","" "","" 0.04"",""G"",""999.9"",""010010"""
"72259003927,""2020-02-11"",""32.8978"",""-97.0189"",""170.7"",""DAL FTW WSCMO AIRPORT, TX US"",""  41.3"",""24"",""  38.5"",""24"",""1019.4"",""21"",""997.5"",""24"",""  8.5"",""24"","" 12.2"",""24"","" 18.1"","" 24.1"",""  55.0"","" "",""  39.0"","" "","" 0.30"",""G"",""999.9"",""010010"""
"72259003927,""2020-02-12"",""32.8978"",""-97.0189"",""170.7"",""DAL FTW WSCMO AIRPORT, TX US"",""  43.3"",""24"",""  42.1"",""24"",""1014.3"",""17"",""991.6"",""24"",""  6.4"",""24"",""  8.3"",""24"","" 14.0"",""999.9"",""  48.0"","" "",""  39.9"","" "","" 1.21"",""G"",""999.9"",""010000"""
"72259003927,""2020-02-13"",""32.8978"",""-97.0189"",""170.7"",""DAL FTW WSCMO AIRPORT, TX US"",""  41.3"",""24"",""  35.2"",""24"",""1020.8"",""22"",""999.3"",""24"","" 10.0"",""24"",""  9.7"",""24"","" 17.1"","" 22.0"",""  48.0"","" "",""  39.0"","" "","" 0.79"",""G"",""999.9"",""000000"""
"72259003927,""2020-02-14"",""32.8978"",""-97.0189"",""170.7"",""DAL FTW WSCMO AIRPORT, TX US"",""  35.4"",""24"",""  24.6"",""24"",""1029.8"",""24"",""007.5"",""24"","" 10.0"",""24"",""  6.5"",""24"","" 12.0"",""999.9"",""  50.0"","" "",""  25.0"","" "","" 0.00"",""G"",""999.9"",""000000"""
"72259003927,""2020-02-15"",""32.8978"",""-97.0189"",""170.7"",""DAL FTW WSCMO AIRPORT, TX US"",""  47.2"",""24"",""  36.6"",""24"",""1023.0"",""24"",""000.8"",""24"","" 10.0"",""24"","" 10.3"",""24"","" 22.9"","" 24.1"",""  64.0"","" "",""  25.2"","" "","" 0.00"",""G"",""999.9"",""000000"""
"72259003927,""2020-02-16"",""32.8978"",""-97.0189"",""170.7"",""DAL FTW WSCMO AIRPORT, TX US"",""  59.5"",""24"",""  49.9"",""24"",""1014.7"",""24"",""993.1"",""24"",""  9.7"",""24"",""  8.8"",""24"","" 15.0"",""999.9"",""  78.1"","" "",""  37.9"","" "","" 0.00"",""G"",""999.9"",""000000"""
"72259003927,""2020-02-17"",""32.8978"",""-97.0189"",""170.7"",""DAL FTW WSCMO AIRPORT, TX US"",""  66.0"",""24"",""  57.9"",""24"",""1008.0"",""19"",""987.0"",""24"",""  8.8"",""24"","" 12.7"",""24"","" 21.0"","" 25.1"",""  78.1"","" "",""  48.9"","" "","" 0.00"",""G"",""999.9"",""000000"""
"72259003927,""2020-02-18"",""32.8978"",""-97.0189"",""170.7"",""DAL FTW WSCMO AIRPORT, TX US"",""  57.8"",""24"",""  47.4"",""24"",""1013.5"",""21"",""992.8"",""24"",""  9.2"",""24"",""  9.9"",""24"","" 21.0"","" 27.0"",""  78.1"","" "",""  46.0"","" "","" 0.00"",""G"",""999.9"",""010010"""
"72259003927,""2020-02-19"",""32.8978"",""-97.0189"",""170.7"",""DAL FTW WSCMO AIRPORT, TX US"",""  47.0"",""24"",""  37.8"",""24"",""1024.7"",""24"",""003.1"",""24"",""  9.5"",""24"",""  9.2"",""24"","" 14.0"",""999.9"",""  61.0"","" "",""  41.0"","" "","" 0.27"",""G"",""999.9"",""010000"""
"72259003927,""2020-02-20"",""32.8978"",""-97.0189"",""170.7"",""DAL FTW WSCMO AIRPORT, TX US"",""  44.8"",""24"",""  38.8"",""24"",""1029.8"",""17"",""006.8"",""24"",""  8.3"",""24"","" 12.9"",""24"","" 22.9"","" 28.9"",""  54.0"","" "",""  39.9"","" "","" 0.93"",""G"",""999.9"",""010000"""
"72259003927,""2020-02-21"",""32.8978"",""-97.0189"",""170.7"",""DAL FTW WSCMO AIRPORT, TX US"",""  38.7"",""24"",""  23.7"",""24"",""1037.8"",""24"",""015.4"",""24"","" 10.0"",""24"",""  9.1"",""24"","" 18.1"","" 25.1"",""  54.0"","" "",""  30.0"","" "","" 0.18"",""G"",""999.9"",""000000"""
"72259003927,""2020-02-22"",""32.8978"",""-97.0189"",""170.7"",""DAL FTW WSCMO AIRPORT, TX US"",""  46.1"",""24"",""  29.5"",""24"",""1028.6"",""24"",""006.3"",""24"","" 10.0"",""24"",""  7.7"",""24"","" 15.0"","" 22.0"",""  57.0"","" "",""  31.1"","" "","" 0.00"",""G"",""999.9"",""000000"""
"72259003927,""2020-02-23"",""32.8978"",""-97.0189"",""170.7"",""DAL FTW WSCMO AIRPORT, TX US"",""  51.7"",""24"",""  43.5"",""24"",""1018.2"",""21"",""996.2"",""24"",""  9.6"",""24"",""  9.3"",""24"","" 14.0"",""999.9"",""  59.0"","" "",""  39.9"","" "","" 0.00"",""G"",""999.9"",""010000"""
"72259003927,""2020-02-24"",""32.8978"",""-97.0189"",""170.7"",""DAL FTW WSCMO AIRPORT, TX US"",""  58.9"",""24"",""  49.0"",""24"",""1007.7"",""23"",""986.7"",""24"",""  9.2"",""24"","" 15.5"",""24"","" 22.9"","" 29.9"",""  66.0"","" "",""  46.9"","" "","" 0.03"",""G"",""999.9"",""000000"""
"72259003927,""2020-02-25"",""32.8978"",""-97.0189"",""170.7"",""DAL FTW WSCMO AIRPORT, TX US"",""  50.9"",""24"",""  39.1"",""24"",""1012.2"",""24"",""991.1"",""24"","" 10.0"",""24"","" 10.2"",""24"","" 19.0"","" 22.9"",""  66.0"","" "",""  41.0"","" "","" 0.00"",""G"",""999.9"",""000000"""
"72259003927,""2020-02-26"",""32.8978"",""-97.0189"",""170.7"",""DAL FTW WSCMO AIRPORT, TX US"",""  44.2"",""24"",""  26.7"",""24"",""1025.0"",""24"",""003.4"",""24"","" 10.0"",""24"","" 18.8"",""24"","" 26.0"","" 34.0"",""  61.0"","" "",""  37.9"","" "","" 0.00"",""G"",""999.9"",""000000"""
"72259003927,""2020-02-27"",""32.8978"",""-97.0189"",""170.7"",""DAL FTW WSCMO AIRPORT, TX US"",""  42.2"",""24"",""  22.1"",""24"",""1027.9"",""24"",""005.7"",""24"","" 10.0"",""24"",""  7.7"",""24"","" 17.1"",""999.9"",""  62.1"","" "",""  28.0"","" "","" 0.00"",""G"",""999.9"",""000000"""
"72259003927,""2020-02-28"",""32.8978"",""-97.0189"",""170.7"",""DAL FTW WSCMO AIRPORT, TX US"",""  50.7"",""24"",""  28.1"",""24"",""1025.3"",""24"",""003.6"",""24"","" 10.0"",""24"",""  6.5"",""24"","" 13.0"","" 15.0"",""  66.9"","" "",""  28.2"","" "","" 0.00"",""G"",""999.9"",""000000"""
"72259003927,""2020-02-29"",""32.8978"",""-97.0189"",""170.7"",""DAL FTW WSCMO AIRPORT, TX US"",""  57.8"",""24"",""  31.8"",""24"",""1022.6"",""24"",""000.7"",""24"","" 10.0"",""24"",""  9.2"",""24"","" 21.0"","" 29.9"",""  75.0"","" "",""  39.0"","" "","" 0.00"",""G"",""999.9"",""000000"""
"72259003927,""2020-03-01"",""32.8978"",""-97.0189"",""170.7"",""DAL FTW WSCMO AIRPORT, TX US"",""  64.0"",""24"",""  50.3"",""24"",""1011.2"",""24"",""990.1"",""24"","" 10.0"",""24"","" 17.5"",""24"","" 26.0"","" 32.1"",""  75.0"","" "",""  44.1"","" "","" 0.00"",""G"",""999.9"",""000000"""
"72259003927,""2020-03-02"",""32.8978"",""-97.0189"",""170.7"",""DAL FTW WSCMO AIRPORT, TX US"",""  65.0"",""24"",""  57.9"",""24"",""1007.4"",""24"",""986.5"",""24"","" 10.0"",""24"","" 10.3"",""24"","" 17.1"",""999.9"",""  75.0"","" "",""  57.0"","" "","" 0.00"",""G"",""999.9"",""000000"""
"72259003927,""2020-03-03"",""32.8978"",""-97.0189"",""170.7"",""DAL FTW WSCMO AIRPORT, TX US"",""  60.5"",""24"",""  48.1"",""24"",""1008.1"",""24"",""987.1"",""24"","" 10.0"",""24"",""  4.1"",""24"",""  8.9"",""999.9"",""  71.1"","" "",""  53.1"","" "","" 0.00"",""G"",""999.9"",""000000"""
"72259003927,""2020-03-04"",""32.8978"",""-97.0189"",""170.7"",""DAL FTW WSCMO AIRPORT, TX US"",""  56.8"",""24"",""  51.1"",""24"",""1011.4"",""19"",""990.4"",""24"",""  8.0"",""24"","" 11.5"",""24"","" 22.0"","" 27.0"",""  68.0"","" "",""  53.1"","" "","" 0.23"",""G"",""999.9"",""010010"""
"72259003927,""2020-03-05"",""32.8978"",""-97.0189"",""170.7"",""DAL FTW WSCMO AIRPORT, TX US"",""  54.8"",""24"",""  43.5"",""24"",""1020.7"",""24"",""999.4"",""24"",""  9.8"",""24"",""  8.7"",""24"","" 15.9"",""999.9"",""  72.0"","" "",""  44.1"","" "","" 0.65"",""G"",""999.9"",""010000"""
"72259003927,""2020-03-06"",""32.8978"",""-97.0189"",""170.7"",""DAL FTW WSCMO AIRPORT, TX US"",""  55.6"",""24"",""  30.7"",""24"",""1030.5"",""24"",""008.9"",""24"","" 10.0"",""24"",""  8.2"",""24"","" 12.0"","" 15.9"",""  72.0"","" "",""  39.9"","" "","" 0.00"",""G"",""999.9"",""000000"""
"72259003927,""2020-03-07"",""32.8978"",""-97.0189"",""170.7"",""DAL FTW WSCMO AIRPORT, TX US"",""  54.5"",""24"",""  30.7"",""24"",""1028.7"",""24"",""006.8"",""24"","" 10.0"",""24"",""  7.1"",""24"","" 17.1"","" 21.0"",""  66.9"","" "",""  39.9"","" "","" 0.00"",""G"",""999.9"",""000000"""
"72259003927,""2020-03-08"",""32.8978"",""-97.0189"",""170.7"",""DAL FTW WSCMO AIRPORT, TX US"",""  55.1"",""24"",""  43.5"",""24"",""1023.6"",""22"",""002.0"",""24"","" 10.0"",""24"","" 11.4"",""24"","" 17.1"","" 22.9"",""  70.0"","" "",""  46.9"","" "","" 0.00"",""G"",""999.9"",""000000"""
"72259003927,""2020-03-09"",""32.8978"",""-97.0189"",""170.7"",""DAL FTW WSCMO AIRPORT, TX US"",""  65.2"",""24"",""  57.4"",""24"",""1018.2"",""19"",""997.0"",""24"",""  9.6"",""24"","" 15.8"",""24"","" 19.0"","" 27.0"",""  75.9"","" "",""  46.9"","" "","" 0.04"",""G"",""999.9"",""010000"""
"72259003927,""2020-03-10"",""32.8978"",""-97.0189"",""170.7"",""DAL FTW WSCMO AIRPORT, TX US"",""  62.9"",""24"",""  53.8"",""24"",""1021.8"",""24"",""000.4"",""24"","" 10.0"",""24"",""  6.9"",""24"","" 14.0"",""999.9"",""  80.1"","" "",""  48.0"","" "","" 0.02"",""G"",""999.9"",""000000"""
"72259003927,""2020-03-11"",""32.8978"",""-97.0189"",""170.7"",""DAL FTW WSCMO AIRPORT, TX US"",""  72.4"",""24"",""  62.8"",""24"",""1015.6"",""24"",""994.5"",""24"",""  9.7"",""24"","" 10.9"",""24"","" 15.9"","" 19.0"",""  87.1"",""*"",""  64.0"",""*"","" 0.00"",""G"",""999.9"",""000000"""
"72259003927,""2020-03-12"",""32.8978"",""-97.0189"",""170.7"",""DAL FTW WSCMO AIRPORT, TX US"",""  74.4"",""24"",""  63.9"",""24"",""1008.9"",""24"",""988.1"",""24"","" 10.0"",""24"","" 13.3"",""24"","" 20.0"","" 25.1"",""  88.0"","" "",""  64.0"","" "","" 0.00"",""G"",""999.9"",""000000"""
"72259003927,""2020-03-13"",""32.8978"",""-97.0189"",""170.7"",""DAL FTW WSCMO AIRPORT, TX US"",""  66.8"",""24"",""  63.1"",""24"",""1010.3"",""11"",""991.4"",""24"",""  7.4"",""24"",""  7.6"",""24"","" 18.1"","" 33.0"",""  80.1"",""*"",""  57.2"",""*"","" 0.01"",""G"",""999.9"",""010010"""
"72259003927,""2020-03-14"",""32.8978"",""-97.0189"",""170.7"",""DAL FTW WSCMO AIRPORT, TX US"",""  61.5"",""24"",""  60.9"",""24"",""1017.1"",""13"",""995.8"",""24"",""  6.2"",""24"",""  8.9"",""24"","" 22.0"","" 26.0"",""  71.1"","" "",""  55.0"","" "","" 0.84"",""G"",""999.9"",""010010"""
"72259003927,""2020-03-15"",""32.8978"",""-97.0189"",""170.7"",""DAL FTW WSCMO AIRPORT, TX US"",""  53.0"",""24"",""  51.7"",""24"",""1024.8"",""20"",""003.1"",""24"",""  6.7"",""24"",""  9.8"",""24"","" 13.0"","" 20.0"",""  71.1"","" "",""  48.9"","" "","" 0.12"",""G"",""999.9"",""010010"""
"72259003927,""2020-03-16"",""32.8978"",""-97.0189"",""170.7"",""DAL FTW WSCMO AIRPORT, TX US"",""  56.5"",""24"",""  53.9"",""24"",""1021.5"",""17"",""000.0"",""24"",""  8.2"",""24"",""  6.7"",""24"","" 12.0"","" 21.0"",""  70.0"","" "",""  50.0"","" "","" 0.98"",""G"",""999.9"",""010010"""
"72259003927,""2020-03-17"",""32.8978"",""-97.0189"",""170.7"",""DAL FTW WSCMO AIRPORT, TX US"",""  62.7"",""24"",""  61.1"",""24"",""1018.1"",""19"",""997.0"",""24"",""  5.0"",""24"",""  5.9"",""24"",""  8.9"",""999.9"",""  70.0"","" "",""  51.1"","" "","" 0.46"",""G"",""999.9"",""010000"""
"72259003927,""2020-03-18"",""32.8978"",""-97.0189"",""170.7"",""DAL FTW WSCMO AIRPORT, TX US"",""  69.2"",""24"",""  65.4"",""24"",""1013.6"",""14"",""993.1"",""24"",""  7.6"",""24"","" 10.0"",""24"","" 19.0"","" 27.0"",""  79.0"","" "",""  59.0"","" "","" 1.40"",""G"",""999.9"",""010010"""
"72259003927,""2020-03-19"",""32.8978"",""-97.0189"",""170.7"",""DAL FTW WSCMO AIRPORT, TX US"",""  72.7"",""24"",""  66.2"",""24"",""1011.1"",""22"",""990.3"",""24"",""  9.5"",""24"","" 17.4"",""24"","" 34.0"","" 46.0"",""  82.9"","" "",""  63.0"","" "","" 0.07"",""G"",""999.9"",""010010"""
